Video Id,Video Title_x,Channel Id_x,Channel Title_x,Video Tags_x,Channel Country_x
SoYGZUnE-Iw,🇵🇭 Are YOUNG Filipinas attracted to OLD Foreigners? (65+) THE HARSH TRUTH REVEALED,UCJsUPQs-NSevvUxKmtvdQxw,Jasper in the Philippines 🇵🇭 ,[],Unknown
GxoyDxpU5ag,🇵🇭 Dont let THIS happen to you In the Philippines! Be Careful Guys…🇵🇭,UCJsUPQs-NSevvUxKmtvdQxw,Jasper in the Philippines 🇵🇭 ,[],Unknown
rJ3BBhCpx4M,The REAL TRUTH about living in the Philippines exposed by a foreigner…🇵🇭,UCJsUPQs-NSevvUxKmtvdQxw,Jasper in the Philippines 🇵🇭 ,[],Unknown
sGNo1Z2uHio,5 reasons why foreigners leave the Philippines and head back west.,UCJsUPQs-NSevvUxKmtvdQxw,Jasper in the Philippines 🇵🇭 ,[],Unknown
w6iYMAgUpxA,FIRST TIME EXPERIENCING SIMBANG GABI IN THE PHILIPPINES! A Beautiful Christmas Tradition,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Simbang gabi', 'Simbang gabi philippines', 'First time simbang gabi', 'First time philippines', 'Christmas season philippines', 'Christmas in the Philippines', 'Bibingka', 'Filipino food', 'Filipino Christmas food', 'Province life philippines', 'Amwf', 'Amwf filipino', 'Filipino husband', 'Filipino Hungarian', 'Susie in the Philippines']",PH
oSNp7V9ZVUY,MY PARENTS' FIRST REACTION TO PHILIPPINES PROVINCE LIFE! Honest Opinion of the Public Market,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['philippines', 'life in the philippines', 'first time in the philippines', 'first reaction philippines', 'philippines province life', 'hungarian parents in philippines', 'reaction to philippines', 'foreigner philippines', 'philippines vlog', 'philippines vlogger', 'philippines travel', 'filipino food', 'philippines public market', 'amwf', 'filipino husband']",PH
yzfknC8_wr0,HUNGARIAN FRIEND'S FIRST TIME TRYING BALUT IN THE PHILIPPINES! & We Met the Friendliest Locals!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Province life Philippines', 'Foreigner Philippines', 'First Time Philippines', 'Balut Philippines', 'Trying balut Philippines', 'Susie in the Philippines', 'Filipino', 'Filipino food', 'Roadtrip Philippines']",PH
CGMqEa3Q2ns,EXPERIENCING THE PHILIPPINES CHRISTMAS SPIRIT! Filipino Holiday Street Food & Huge Life Update!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Philippines experience', 'Christmas Philippines', 'Filipino street food', 'Filipino Christmas Street Food', 'Puto bumbong', 'Bibingka', 'Foreigner in the Philippines', 'Trying Filipino food', 'Susie in the Philippines', 'Filipino husband', 'Foreign vlogger Philippines', 'Philippines daily vlog']",PH
LGshLAntW0w,MY SISTER'S FIRST TIME ARRIVING TO THE PHILIPPINES! Emotional Reunion & First Filipino Food!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Foreigner Philippines', 'First Time in the Philippines', 'Philippines reaction', 'Filipino food', 'Foreign vloggers Philippines', 'Philippines vlog', 'Manila airport', 'First time Manila', 'Filipino husband']",PH
tDD1cQALLv8,I TOOK MY HUNGARIAN FRIENDS TO PHILIPPINES PARADISE! First Time Boodle Fight!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Foreigner in the Philippines', 'First time in the Philippines', 'Susie in the Philippines', 'Siquijor Philippines', 'Siquijor', 'Cambugahay falls', 'Paliton beach', 'Filipino food', 'Boodle fight', 'Foreign vlogger Philippines', 'Philippines reaction']",PH
ovQi8q94wtk,HUNGARIAN FRIENDS ARRIVING TO THE PHILIPPINES! This Is Why I Invited Them Here!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'First time Philippines', 'Foreigner in the Philippines', 'Arriving to Manila', 'Manila mall of Asia', 'Best friend Philippines', 'Filipino', 'Foreign vlogger Philippines']",PH
Q_jL180mhH8,HUNGARIAN SISTER'S FIRST TIME IN MANILA! First Impression & Her New Favorite Filipino Food,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,[],PH
Z2BsmG-sqdY,FILIPINO HUNGARIAN COUPLE'S LOVE STORY! From Long Distance Relationship to Married,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Long distance relationship', 'LDR', 'LDR filipino', 'Filipino Husband', 'Amwf', 'Amwf filipino', 'Foreigner in the Philippines', 'Long distance first meeting', 'Amwf ldr', 'Love story philippines', 'Filipino Hungarian couple', 'Susie in the Philippines', 'Province life philippines']",PH
e01UyRnuAYY,MY PARENTS ARRIVING TO THE PHILIPPINES FOR THE FIRST TIME!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'First time in the Philippines', 'Foreigner Philippines', 'Hungarian visiting Philippines', 'Clark international airport', 'Filipino food', 'Trying Filipino food', 'Philippines first reaction', 'Susie in the Philippines', 'Family first time Philippines', 'Hungarian parents in the Philippines', 'Amwf', 'Filipino husband']",PH
8q6kht_0kbM,HUNGARIAN FRIENDS EMOTIONAL GOODBYE FROM THE PHILIPPINES! What They LOVED The Most Here?,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Philippines experience', 'Foreigner in the Philippines', 'Philippines reaction', 'First time in the Philippines', 'Susie in the Philippines', 'Manila', 'Emotional Philippines', 'Foreign vlogger Philippines']",PH
e7kTR2E9Wlc,HUNGARIAN FRIENDS IMPRESSED BY PHILIPPINES MOST BEAUTIFUL VIEW! + First Time Trying Moma LAPTRIP,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'First time Philippines', 'Province life Philippines', 'Foreigner Philippines', 'Philippines reaction', 'Philippines vlog', 'Foreign vlogger Philippines', 'Banaue', 'Banaue rice Terraces', 'Moma', 'Chewing Moma', 'Foreigner Chewing Moma', 'Susie in the Philippines', 'Filipino food', 'Trying Filipino']",PH
Zj13Z_H48nA,FIRST ISLAND HOPPING IN PHILIPPINES BLEW US AWAY! Hungarian Family in El Nido Paradise!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['philippines', 'el nido palawan', 'el nido palawan philippines', 'foreigner in philippines', 'first time in the philippines', 'first time island hopping philippines', 'hungarian parents in philippines', 'susie in the philippines', 'philippines vlog', 'philippines vlogger', 'amwf', 'filipino husband', 'island hopping el nido']",PH
4OOvPe3jNTU,FOREIGNER LEARNING TO DRIVE IN THE PHILIPPINES! Is It Safe To Drive Here??,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['philippines', 'life in the philippines', 'foreigner philippines', 'amwf filipino', 'amwf', 'province life philippines', 'driving in the philippines', 'is it safe to drive in the philippines', 'learning to drive philippines', 'daily life philippines', 'filipino food', 'trying filipino food', 'foreigner reacts philippines', 'traffic philippines', 'travel philippines', 'susie in the philippines', 'hungarian in the philippines', 'filipino hungarian couple']",PH
q2lXryDiXLk,HUNGARIAN FRIENDS FIRST TIME IN MANILA & INTRAMUROS + Filipino Street Food Tour!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Philippines experience', 'Manila Philippines', 'Intramuros Philippines', 'Filipino street food', 'Foreigner trying Filipino street food', 'Bagoong mango', 'First time in the Philippines', 'First time Manila', 'Foreign vlogger Philippines', 'Daily vlog Philippines', 'Susie in the Philippines']",PH
HzwU-KGwDVI,How Can The PHILIPPINES be this BEAUTIFUL? + Trying Filipino food - MINALUNGAO road trip,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Travel philippines', 'Foreigner philippines', 'Roadtrip philippines', 'Travel vlog', 'Minalungao', 'Minalungao nueva ecija', 'Filipino food', 'Trying filipino food', 'Susie in the Philippines']",PH
OjYe-8YwBes,OUR FIRST TIME IN VISAYAS REGION! CEBU CITY Stole Our Hearts! (Already Want to Move Here??),UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['philippines', 'life in the philippines', 'first time philippines', 'philippines reaction', 'cebu city philippines', 'cebu philippines', 'cebu city', 'susie in the philippines', 'filipino food', 'filipino', 'bisaya', 'vizayas region', 'philippines travel', 'philippines vlogger', 'foreign vlogger philippines', 'foreigners in the philippines']",PH
Rh_Od2wkQcc,HUNGARIAN GIRL TRYING FILIPINO SNACKS FOR THE FIRST TIME!😱,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['HUNGARIAN GIRL TRYING FILIPINO SNACKS FOR THE FIRST TIME', 'trying filipino snack for the first time', 'filipino sncak reaction', 'trying filipino snacks', 'trying filipino sweets', 'trying snacks from the philippines first time', 'filipino food', 'filipino snack', 'filipino sweets', 'snacks philippines', 'food philippines', 'trying food philippines first time', 'hungarian trying filipino', 'fireigner philippines', 'vlog', 'philippines', 'reaction philippines', 'susie potter', 'travel', 'tarvel philippines']",PH
hiNEYRY3h9Y,How's Life LIVING IN THE PHILIPPINES PROVINCE as a FOREIGNER?,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Foreigner philippines', 'Province life philippines', 'Market philippines', 'Filipino food', 'Travel philippines', 'Daily vlog philippines', 'Daily life philippines', 'Daily vlog', 'Susie in the Philippines']",PH
nBknI_wzeDY,Hungarian Girl's FIRST TIME IN BAGUIO CITY! The Philippines Really Surprised Me With THIS!!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['philippines', 'life in the philippines', 'travel philippines', 'baguio city philippines', 'first impression of baguio philippines', 'baguio travel', 'foreigner philippines', 'amwf', 'strawberry taho baguio', 'benguet philippines', 'camp jhon hay baguio', 'filipino food', ""lion's head baguio"", 'first time baguio', 'province life philippines', 'travel vlog philippines', 'interracial couple', 'filipino hungarian couple', 'susie in the philippines', 'kennon road baguio']",PH
3PVx1yM2YvQ,"HUNGARIANS FIRST IMPRESSION OF BGC, MANILA! Never Seen a Place like THIS!",UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in Philippines', 'First time Philippines', 'First time manila', 'Bgc manila first impression', 'Hungarian first time in Philippines', 'Susie in the Philippines', 'Philippines vlogger', 'Foreign Vlogger Philippines']",PH
MdzdP0rHXtA,Our FAMILY FARMLAND TOUR IN THE PHILIPPINES MOUNTAINS - Foreigner's life in the Province,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Foreigner philippines', 'Province life philippines', 'Filipino foreigner couple', 'Amwf', 'Amwf philippines', 'Susie in the Philippines', 'Mountain farm philippines', 'Farm life in the Philippines', 'Daily life philippines', 'Mountain farm tour philippines', 'Simple life mountains', 'Simple living philippines', 'Philippines travel']",PH
i_CpSPD2O4Q,HOW TO MOVE TO THE PHILIPPINES & Make A Living As A Foreigner! + Why I think you should move here?,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Philippines visa', 'Moving to the Philippines', 'How to move to the Philippines', 'Making a living in the Philippines', 'Foreigner business in the Philippines', 'Foreigner job in the Philippines', 'Working in the Philippines', 'Why you should move to the Philippines', 'Susie in the Philippines']",PH
DPpVYmLSq4E,HUNGARIANS' FIRST REACTION TO PHILIPPINES LIFE! They LOVE Local Life & First Filipino Food!,UCKLlmM881k4QZN-iUAFIQfw,Susie in the Philippines,"['Philippines', 'Life in the Philippines', 'Foreigner Philippines', 'First time Philippines', 'First reactions Philippines', 'Filipino food', 'Trying Filipino food', 'Philippines mall', 'Culture shock Philippines', 'Susie in the Philippines']",PH
bV6nCPRX5XU,Do Foreigners feel safe in the Philippines? ( Fiba World Cup Interview ),UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['philippines', 'philippines travel', 'philippines vlog', 'philippines fiba', 'fiba', 'fiba basketball world cup', 'fiba basketball world cup 2023', 'culture shock', 'culture shock philippines', 'life in the philippines', 'living in the philippines', 'pilipinas fiba', 'first impressions philippines', 'manila', 'gilas pilipinas', 'is the philippines safe', 'safety in the philippines', 'travel safety in the philippines', 'what is like being black in the philippines', 'american in the philippines']",PH
8CehF3aO1xQ,Foreigners describe the Philippines in 1 word ( Fiba World Cup Interview ),UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['philippines', 'philippines travel', 'philippines fiba', 'fiba', 'culture shock', 'filipino', 'filipino culture', 'life in the philippines', 'living in the philippines', 'philippines vlog', 'phi', 'italy', 'domican republic', 'retiring in the philippines', 'fiba philippines', ""it's more fun in the philippines"", 'black in the philippines', 'what is like being black in the philippines', 'being black in the philippines', 'african american in the philippines']",PH
6-el4iKqCKc,FILIPINO GENEROSITY & KINDNESS CAUGHT ON CAMERA | Foreigngerms | EMOTIONAL REACTION​,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['foreigngerms', 'foreign germs', 'pinoy pranks', 'prank video philippines']",PH
bBET4ReZWME,Speak Filipino Foreigners #shortvideo #tagalog,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,[],PH
UxFb17bx8H0,Foreigners trying Filipino snacks for the first time ( Fiba World Cup Interview ),UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['philippines', 'philippines travel', 'philippines vlog', 'philippines fiba', 'fiba', 'fiba basketball world cup', 'fiba world cup', 'culture shock', 'culture shock philippines', 'life in the philippines', 'being black in the philippines', 'black in the philippines', 'what is like being black in the philippines', 'first time in the philippines', 'manila', 'filipino food', 'filipino snacks', 'americans try filipino snacks', 'trying filipino snacks', 'first impressions philippines']",PH
6h0dLQXEtTI,Foreigners on 3 Things that Made Them Decide to Live in the Philippines (Street Interview) 🇵🇭,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['manila', 'philippines', 'philippines travel', 'philippines earthquake', 'street interview', 'street interviews funny', 'street interview philippines', 'life in the philippines', 'filipino', 'living in the philippines', 'filipino culture shock', 'culture shock', 'calvin castiel', 'retire in the philippines', 'dating', 'expat in the philippines', 'cost of living in the philippines', 'cost of living', 'foreigners on 3 things that made them decide to live in the philippines', 'filipina', 'philippines family vlogger']",PH
kskYkzRzE40,HOW TAGALOG HELPED ME AS A FOREIGNER | Language Tips | Why it's Worth Learning TAGALOG,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['speaking tagalog', 'speaking tagalog for 24 hours', 'foreigner speaking tagalog', 'filipino', 'filipino food', 'philippines', 'philippines travel', 'china vs philippines', 'foreigner in the philippines', 'philippines foreigner', 'filipina wife']",PH
fH9ceqvvNkI,Foreigners on How Living in the Philippines Changed Them as a Person  (Street Interview) 🇵🇭,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['manila', 'philippines', 'philippines travel', 'philippines earthquake', 'street interview', 'street interview funny', 'street interview philippines', 'life in the philippines', 'filipino', 'living in the philippines', 'filipino culture shock', 'culture shock', 'calvin castiel', 'retire in the philippines', 'dating', 'expat in the philippines', 'cost of living in the philippines', 'cost of living', 'how living in the philippines changed them as a person', 'filipina', 'philippines family vlogger']",PH
K5raaRxqh2Y,Foreigners on how expensive is travelling in the Philippines ( Fiba World Cup Interview ),UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['philippines', 'philippines travel', 'philippines vlog', 'philippines fiba', 'fiba', 'fiba basketball world cup', 'fiba basketball world cup 2023', 'culture shock', 'culture shock philippines', 'life in the philippines', 'living in the philippines', 'pilipinas fiba', 'first impressions philippines', 'manila', 'gilas pilipinas', 'is the philippines safe', 'what is like being black in the philippines', 'american in the philippines']",PH
H6eCCABz598,Korean Vlogger on Philippines Being her First Home for 20 years 🇵🇭🇰🇷,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['philippines', 'philippines vlog', 'korean in the phillipines', 'kristypata', 'jessicalee', 'jessica lee', 'jinho bae', 'dalagang koreana', 'dasuri choi', 'filipino', 'filipino culture', 'filipino hospitality to foreigners', 'filipino hospitality', 'expats in the philippines', 'life in the philippines', 'living in the philippines', 'bts philippines', 'bts', 'bts philippines army', 'foreigners in the philippines', 'the philippines', 'podcast philippines', 'real people pinoy', 'calvin castiel', 'culture shock']",PH
eqEtDuC_at8,Filipino opinion on the Foreigners | Street Interviews in BGC,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['philippines', 'foreigner living in the philippines', 'life in the philippines', 'moving to the philippines', 'expats in the philippines', 'filipino', 'black in the philippines', 'culture shock in the philippines and nigeria', 'culture shock', 'culture shock in the philippines', 'being black in the philippines', 'manila first impressions', 'philippines travel', 'dating filipino', 'racism in the philippines', 'what’s it like being black in the philippines in 2023', 'philippines travel vlog', 'pilipinas']",PH
PsHEE0U-_mA,Philippines for Foreigners #tourist #philippines #shorts,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,[],PH
U7z3sa26oS4,What’s It Like Being Black In The Philippines in 2023? |  Street Interview,UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['foreigners in the philipines', 'life in the philippines', 'first time in the philippines', 'filipino', 'filipino culture', 'philippines', 'african american in the philippines', 'black in the philippines', 'being black in the philippines', 'racism in the philippines', 'culture shock in the philippines', 'culture shock', 'culture shock in the philippines and nigeria', 'truth about the philippines', 'africans', 'americans react to the philippines', 'pilipinas', 'philippines vlog', 'philippines travel']",PH
bczHb_J9wVU,Foreigners first impressions of the Philippines ( Fiba World Cup Interview ),UCKMU-I4eYw-D9QF1YdUMUlw,Calvin Castiel,"['philippines', 'philippines travel', 'philippines vlog', 'fiba', 'fiba basketball world cup', 'fiba basketball world cup 2023', 'basketball', 'culture shock', 'culture shock philippines', 'life in the philippines', 'what is like being black in the philippines', 'latvia', 'first impressions philippines', 'manila', 'first time in the philippines', 'living in the philippines', 'pilipinas fiba', 'pilipinas', 'being black in the philippines']",PH
